node_sig_1,node_sig2,bitcoin_sig_1,bitcoin_sig_2,features,chain_hash,channel_id,node_id_1,node_id_2,bitcoin_key_1,bitcoin_key_2
null,null,null,null,null,null,14007,2,3218,null,null
null,null,null,null,null,null,14008,3217,2010,null,null
null,null,null,null,null,null,14009,98,2771,null,null
null,null,null,null,null,null,14010,1130,2595,null,null
null,null,null,null,null,null,14011,907,150,null,null
null,null,null,null,null,null,14012,156,227,null,null
null,null,null,null,null,null,14013,2191,3220,null,null
null,null,null,null,null,null,14014,54,3084,null,null
null,null,null,null,null,null,14015,3084,925,null,null
null,null,null,null,null,null,14016,533,414,null,null
null,null,null,null,null,null,14017,520,77,null,null
null,null,null,null,null,null,14018,150,1127,null,null
null,null,null,null,null,null,14019,468,3221,null,null
null,null,null,null,null,null,14020,2018,350,null,null
null,null,null,null,null,null,14021,171,1076,null,null
null,null,null,null,null,null,14022,3222,342,null,null
null,null,null,null,null,null,14023,54,3218,null,null
null,null,null,null,null,null,14024,46,3222,null,null
null,null,null,null,null,null,14025,3222,2010,null,null
null,null,null,null,null,null,14026,3218,130,null,null
null,null,null,null,null,null,14027,1473,2018,null,null
null,null,null,null,null,null,14028,77,3218,null,null
null,null,null,null,null,null,14029,58,3223,null,null
null,null,null,null,null,null,14030,3200,2430,null,null
null,null,null,null,null,null,14031,46,3218,null,null
null,null,null,null,null,null,14032,3222,130,null,null
null,null,null,null,null,null,14033,139,2772,null,null
null,null,null,null,null,null,14034,326,3218,null,null
null,null,null,null,null,null,14035,3224,1940,null,null
null,null,null,null,null,null,14036,334,2772,null,null
null,null,null,null,null,null,14037,46,520,null,null
null,null,null,null,null,null,14038,3225,2010,null,null
null,null,null,null,null,null,14039,410,3218,null,null
null,null,null,null,null,null,14040,977,2018,null,null
null,null,null,null,null,null,14041,358,3218,null,null
null,null,null,null,null,null,14042,334,3218,null,null
null,null,null,null,null,null,14043,3224,820,null,null
null,null,null,null,null,null,14044,2010,3160,null,null
null,null,null,null,null,null,14045,3226,356,null,null
null,null,null,null,null,null,14046,1926,177,null,null
null,null,null,null,null,null,14047,46,3004,null,null
null,null,null,null,null,null,14048,739,130,null,null
null,null,null,null,null,null,14049,3149,350,null,null
null,null,null,null,null,null,14050,2856,1476,null,null
null,null,null,null,null,null,14051,3227,2761,null,null
null,null,null,null,null,null,14052,326,671,null,null
null,null,null,null,null,null,14053,671,332,null,null
null,null,null,null,null,null,14054,3228,219,null,null
null,null,null,null,null,null,14055,2687,177,null,null
null,null,null,null,null,null,14056,335,2018,null,null
null,null,null,null,null,null,14057,1475,2087,null,null
null,null,null,null,null,null,14058,1476,2087,null,null
null,null,null,null,null,null,14059,3229,3074,null,null
null,null,null,null,null,null,14060,3229,2956,null,null
null,null,null,null,null,null,14061,217,733,null,null
null,null,null,null,null,null,14062,2656,3230,null,null
null,null,null,null,null,null,14063,10,3231,null,null
null,null,null,null,null,null,14064,1115,3232,null,null
null,null,null,null,null,null,14065,356,3233,null,null
null,null,null,null,null,null,14066,2500,3234,null,null
null,null,null,null,null,null,14067,1476,3234,null,null
null,null,null,null,null,null,14068,533,805,null,null
null,null,null,null,null,null,14069,335,2018,null,null
null,null,null,null,null,null,14070,281,177,null,null
null,null,null,null,null,null,14071,335,2226,null,null
null,null,null,null,null,null,14072,3235,2223,null,null
null,null,null,null,null,null,14073,335,216,null,null
null,null,null,null,null,null,14074,54,3236,null,null
null,null,null,null,null,null,14075,54,3237,null,null
null,null,null,null,null,null,14076,1115,3237,null,null
null,null,null,null,null,null,14077,1642,3200,null,null
null,null,null,null,null,null,14078,130,3074,null,null
null,null,null,null,null,null,14079,3238,340,null,null
null,null,null,null,null,null,14080,2494,486,null,null
null,null,null,null,null,null,14081,861,77,null,null
null,null,null,null,null,null,14082,132,276,null,null
null,null,null,null,null,null,14083,520,177,null,null
null,null,null,null,null,null,14084,343,3239,null,null
null,null,null,null,null,null,14085,3229,130,null,null
null,null,null,null,null,null,14086,349,3229,null,null
null,null,null,null,null,null,14087,3229,77,null,null
null,null,null,null,null,null,14088,1755,1971,null,null
null,null,null,null,null,null,14089,220,1971,null,null
null,null,null,null,null,null,14090,520,326,null,null
null,null,null,null,null,null,14091,3200,1915,null,null
null,null,null,null,null,null,14092,1033,2150,null,null
null,null,null,null,null,null,14093,2,1971,null,null
null,null,null,null,null,null,14094,184,1857,null,null
null,null,null,null,null,null,14095,925,2018,null,null
null,null,null,null,null,null,14096,130,3160,null,null
null,null,null,null,null,null,14097,3226,513,null,null
null,null,null,null,null,null,14098,3226,141,null,null
null,null,null,null,null,null,14099,358,2018,null,null
null,null,null,null,null,null,14100,139,216,null,null
null,null,null,null,null,null,14101,3226,77,null,null
null,null,null,null,null,null,14102,3240,2502,null,null
null,null,null,null,null,null,14103,216,17,null,null
null,null,null,null,null,null,14104,977,216,null,null
null,null,null,null,null,null,14105,95,216,null,null
null,null,null,null,null,null,14106,281,216,null,null
null,null,null,null,null,null,14107,3241,1241,null,null
null,null,null,null,null,null,14108,1777,3242,null,null
null,null,null,null,null,null,14109,139,3099,null,null
null,null,null,null,null,null,14110,915,3099,null,null
null,null,null,null,null,null,14111,348,3099,null,null
null,null,null,null,null,null,14112,344,3099,null,null
null,null,null,null,null,null,14113,486,3099,null,null
null,null,null,null,null,null,14114,384,3099,null,null
null,null,null,null,null,null,14115,1618,3099,null,null
null,null,null,null,null,null,14116,3099,1,null,null
null,null,null,null,null,null,14117,739,3099,null,null
null,null,null,null,null,null,14118,349,3099,null,null
null,null,null,null,null,null,14119,130,917,null,null
null,null,null,null,null,null,14120,914,3099,null,null
null,null,null,null,null,null,14121,906,3099,null,null
null,null,null,null,null,null,14122,410,160,null,null
null,null,null,null,null,null,14123,2689,3082,null,null
null,null,null,null,null,null,14124,3115,3243,null,null
null,null,null,null,null,null,14125,3216,177,null,null
null,null,null,null,null,null,14126,2240,1476,null,null
null,null,null,null,null,null,14127,1115,2240,null,null
null,null,null,null,null,null,14128,2240,359,null,null
null,null,null,null,null,null,14129,468,3229,null,null
null,null,null,null,null,null,14130,349,3231,null,null
null,null,null,null,null,null,14131,3231,345,null,null
null,null,null,null,null,null,14132,854,1524,null,null
null,null,null,null,null,null,14133,26,3231,null,null
null,null,null,null,null,null,14134,2197,3244,null,null
null,null,null,null,null,null,14135,343,3231,null,null
null,null,null,null,null,null,14136,3231,326,null,null
null,null,null,null,null,null,14137,349,3231,null,null
null,null,null,null,null,null,14138,3240,327,null,null
null,null,null,null,null,null,14139,263,3231,null,null
null,null,null,null,null,null,14140,359,3231,null,null
null,null,null,null,null,null,14141,513,3231,null,null
null,null,null,null,null,null,14142,342,3231,null,null
null,null,null,null,null,null,14143,3231,70,null,null
null,null,null,null,null,null,14144,756,3231,null,null
null,null,null,null,null,null,14145,3231,345,null,null
null,null,null,null,null,null,14146,1473,3223,null,null
null,null,null,null,null,null,14147,3231,355,null,null
null,null,null,null,null,null,14148,87,3231,null,null
null,null,null,null,null,null,14149,466,725,null,null
null,null,null,null,null,null,14150,3231,326,null,null
null,null,null,null,null,null,14151,520,1971,null,null
null,null,null,null,null,null,14152,256,3245,null,null
null,null,null,null,null,null,14153,468,2018,null,null
null,null,null,null,null,null,14154,342,3231,null,null
null,null,null,null,null,null,14155,334,3246,null,null
null,null,null,null,null,null,14156,3247,344,null,null
null,null,null,null,null,null,14157,3248,326,null,null
null,null,null,null,null,null,14158,3200,2594,null,null
null,null,null,null,null,null,14159,217,861,null,null
null,null,null,null,null,null,14160,457,861,null,null
null,null,null,null,null,null,14161,94,3249,null,null
null,null,null,null,null,null,14162,937,3193,null,null
null,null,null,null,null,null,14163,54,3193,null,null
null,null,null,null,null,null,14164,54,3249,null,null
null,null,null,null,null,null,14165,1608,3249,null,null
null,null,null,null,null,null,14166,3250,340,null,null
null,null,null,null,null,null,14167,2640,3251,null,null
null,null,null,null,null,null,14168,2640,3252,null,null
null,null,null,null,null,null,14169,2640,3253,null,null
null,null,null,null,null,null,14170,2640,3254,null,null
null,null,null,null,null,null,14171,2640,3255,null,null
null,null,null,null,null,null,14172,2640,3256,null,null
null,null,null,null,null,null,14173,2640,3257,null,null
null,null,null,null,null,null,14174,2640,3258,null,null
null,null,null,null,null,null,14175,3259,347,null,null
null,null,null,null,null,null,14176,356,1971,null,null
null,null,null,null,null,null,14177,2010,3260,null,null
null,null,null,null,null,null,14178,1618,265,null,null
null,null,null,null,null,null,14179,468,2349,null,null
null,null,null,null,null,null,14180,160,227,null,null
null,null,null,null,null,null,14181,150,1971,null,null
null,null,null,null,null,null,14182,476,3261,null,null
null,null,null,null,null,null,14183,358,3261,null,null
null,null,null,null,null,null,14184,3262,1475,null,null
null,null,null,null,null,null,14185,353,3261,null,null
null,null,null,null,null,null,14186,3260,1347,null,null
null,null,null,null,null,null,14187,3261,345,null,null
null,null,null,null,null,null,14188,54,2038,null,null
null,null,null,null,null,null,14189,3263,130,null,null
null,null,null,null,null,null,14190,864,671,null,null
null,null,null,null,null,null,14191,354,3264,null,null
null,null,null,null,null,null,14192,2051,177,null,null
null,null,null,null,null,null,14193,3265,77,null,null
null,null,null,null,null,null,14194,3266,354,null,null
null,null,null,null,null,null,14195,3265,77,null,null
null,null,null,null,null,null,14196,46,2803,null,null
null,null,null,null,null,null,14197,3216,46,null,null
null,null,null,null,null,null,14198,177,3267,null,null
null,null,null,null,null,null,14199,3216,194,null,null
null,null,null,null,null,null,14200,907,63,null,null
null,null,null,null,null,null,14201,130,3268,null,null
null,null,null,null,null,null,14202,3231,77,null,null
null,null,null,null,null,null,14203,1777,3231,null,null
null,null,null,null,null,null,14204,3231,350,null,null
null,null,null,null,null,null,14205,1755,3231,null,null
null,null,null,null,null,null,14206,222,265,null,null
null,null,null,null,null,null,14207,3231,215,null,null
null,null,null,null,null,null,14208,150,3231,null,null
null,null,null,null,null,null,14209,27,3231,null,null
null,null,null,null,null,null,14210,911,820,null,null
null,null,null,null,null,null,14211,3262,746,null,null
null,null,null,null,null,null,14212,46,3264,null,null
null,null,null,null,null,null,14213,2,2594,null,null
null,null,null,null,null,null,14214,46,3269,null,null
null,null,null,null,null,null,14215,468,3057,null,null
null,null,null,null,null,null,14216,3057,194,null,null
null,null,null,null,null,null,14217,3231,340,null,null
null,null,null,null,null,null,14218,3231,227,null,null
null,null,null,null,null,null,14219,3231,350,null,null
null,null,null,null,null,null,14220,3262,2430,null,null
null,null,null,null,null,null,14221,263,2515,null,null
null,null,null,null,null,null,14222,1115,1971,null,null
null,null,null,null,null,null,14223,3270,326,null,null
null,null,null,null,null,null,14224,3271,915,null,null
null,null,null,null,null,null,14225,46,2515,null,null
null,null,null,null,null,null,14226,2018,915,null,null
null,null,null,null,null,null,14227,3270,177,null,null
null,null,null,null,null,null,14228,346,2772,null,null
null,null,null,null,null,null,14229,3262,2197,null,null
null,null,null,null,null,null,14230,1755,3272,null,null
null,null,null,null,null,null,14231,27,1330,null,null
null,null,null,null,null,null,14232,3216,457,null,null
null,null,null,null,null,null,14233,3216,1777,null,null
null,null,null,null,null,null,14234,1791,3145,null,null
null,null,null,null,null,null,14235,3145,347,null,null
null,null,null,null,null,null,14236,3273,340,null,null
null,null,null,null,null,null,14237,87,2515,null,null
null,null,null,null,null,null,14238,3274,355,null,null
null,null,null,null,null,null,14239,3274,2429,null,null
null,null,null,null,null,null,14240,621,3200,null,null
null,null,null,null,null,null,14241,621,3200,null,null
null,null,null,null,null,null,14242,3048,177,null,null
null,null,null,null,null,null,14243,2731,3200,null,null
null,null,null,null,null,null,14244,2731,3200,null,null
null,null,null,null,null,null,14245,2018,281,null,null
null,null,null,null,null,null,14246,46,3004,null,null
null,null,null,null,null,null,14247,3270,219,null,null
null,null,null,null,null,null,14248,2931,3275,null,null
null,null,null,null,null,null,14249,2338,77,null,null
